GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",63556,22470
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",46250,8999
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",42955,12722
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",39641,4803
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",63902,12053
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",26968,4121
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",67004,6907
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",51581,8578
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",52911,10037
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",137621,27997
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",72620,19706
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",53448,7479
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",58250,21631
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",35670,8500
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",60625,32450
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",48564,3522
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",56989,14701
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",47402,14205
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",57686,21916
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",51982,5785
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",63250,6132
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",47286,10653
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",59900,9774
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",64474,13039
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",48210,8819
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",50351,10559
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",40714,8011
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",81042,43006
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",66875,18498
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",64625,8320
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",75417,23844
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",63036,21149
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",71036,14054
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",59583,12048
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",92574,22681
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",58622,8680
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",75433,25704
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",54821,13090
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",65611,11567
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",81031,11102
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",48125,17870
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",71591,15104
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",98438,19026
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",68380,15252
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",96607,31136
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",65288,19692
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",63641,8094
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",81000,2989
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",58696,7651
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",51488,11018
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",49625,14330
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",86780,10947
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",83750,21633
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",53750,32764
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",90750,22147
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",72386,23056
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",60893,15588
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",49053,18344
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",73775,9050
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",48393,9215
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",46808,4609
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",85724,11601
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",43828,9944
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",37849,5559
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",73370,9695
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",39583,9714
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",78051,8243
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",46490,12552
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",75671,5952
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",43750,18911
